,id,authors,title,abstract,doi,topic,topic_label
622,https://openalex.org/W4392399686,"['Anh Q. Nguyen', 'Son Ha', 'Phuong T. Nguyen']",CNN-BiLSTM and Time Delay Embedding: A Single-Step Hybrid Deep Learning Model for Stock Price Forecasting,"The intricacies of the stock markets are driven by numerous determining fac- tors, making it a captivating research area for econometric and scientific study. Moreover, successfully predicting values is similar to foreseeing future enterprises. Therefore, recent boom Artificial Intelligence (AI) within digital economy has rejuvenated interest in forecasting prices utilising state-of-the-art Machine Learning (ML) models. Following, this paper presents novel approach that combines CNN-BiLSTM, an advanced Deep (DL) fusion, Time Delay Embedding (TDE) technique, pivotal fundamental Chaos Theory, dissect retail anarchy. Our hybrid construction aims at mitigating evaluation metrics errors, including MAE RMSE, among renowned tech stocks such as AAPL Apple, MSFT Microsoft, NVDA NVIDIA. Consequently, our findings justify CNN-BiLSTM strongly dominates standalone Furthermore, integration TDE technique results significant reduction RMSE 33.47% 31.67%, respectively, comparison conventional data point ""lookback"" method. This nominates one most effective techniques decipher non-linear structures datasets. study contributes model training subsequent algorithmic trading systems, thus enhancing real-time sequential time series analysis through optimisation.",https://doi.org/10.2139/ssrn.4729187,20,AI in Finance
623,https://openalex.org/W4396841110,"['R. SWEATHA', 'S. SATHIYA PRIYA']",YOLOv5 driven smart glasses for visually impaired,"This project introduces an innovative AI-based interactive shopping assistance system tailored specifically for visually impaired individuals, aiming to enhance their experience and promote inclusivity in retail environments. Leveraging advanced artificial intelligence algorithms, the provides personalized assistance, navigation support, seamless interaction users facing visual challenges. Through intuitive interfaces adaptive technologies, disabled individuals are empowered navigate spaces with greater independence confidence. The utilizes a camera module YOLO-based deep learning algorithms on Raspberry Pi 4 real-time object classification, converting processed information into accessible audio output. In addition these features, incorporates language customization capability using OCR gTTS technology, enabling conversion of output multiple languages based user preference. By prioritizing needs this groundbreaking aims accessibility inclusive all.",https://doi.org/10.30574/ijsra.2024.12.1.0804,7,Vision for Checkout
624,https://openalex.org/W4387385229,"['Arun Mittal', 'Sonia Singh', 'S. Suman Rajest']",Role of artificial intelligence in knowledge management: an empirical study of industry experts using stepwise multiple regression,"Knowledge management (KM) is considered the lifeblood of growth and sustainability in modern organisations. The emergence various information technology-based solutions has thoroughly transformed KM system by making it efficient, swift, robust. Artificial intelligence one such IT evolution. study experts from different industries like ITEs, research, banking, FinTech, retail. data were collected 217 industry through a structured questionnaire containing five-point Likert scale for measurement, 20 items as independent variables dependent variable. Data analysis was done 'exploratory factor (EFA)' multiple regression analysis. most important contributing to knowledge found be 'knowledge distribution' with an effect size standardised beta (.806), followed 'amplifying efficiency' (0.307), real-time engagement collaboration (0.108), 'AI artificial neural network' (0.080).",https://doi.org/10.1504/ijef.2023.133838,2,AI & Marketing
625,https://openalex.org/W2590139027,['Anthony Papavasiliou'],Analysis of Distribution Locational Marginal Prices,"Low-voltage distribution networks are emerging as an increasingly important component of power system operations due to the deployment distributed renewable resources (e.g., rooftop solar supply) and need mobilize flexibility consumers that connected low-voltage grid. The pricing electric at nodes follows directly from theory spot electricity. However, in contrast linearized lossless models transmission networks, intuitive understanding prices level presents challenges voltage limits, reactive flows, losses. In this paper, we present three approaches toward locational marginal by decomposing them: 1) through a duality analysis problem formulated with global balance constraint; 2) second-order cone program relaxation; 3) impact losses on price. We discuss relative strengths weaknesses each approach terms computation physical intuition, demonstrate concepts 15-bus radial network.",https://doi.org/10.1109/tsg.2017.2673860,5,Blockchain & Energy
626,https://openalex.org/W4399467803,['Praveen Borra'],Advancing Artificial Intelligence with AWS Machine Learning: A Comprehensive Overview,"This paper conducts an in-depth examination of Amazon Web Services (AWS) Machine Learning, a collection tools and services aimed at simplifying the process building, training, deploying machine learning models. It starts with analysis essential components such as SageMaker AWS Deep Learning AMIs, detailing their functionalities how they integrate into larger framework. The discussion then shifts to real-world applications in various sectors, including healthcare, finance, retail, manufacturing, highlighting successful use cases practical examples. evaluates strengths limitations considering factors like scalability, user-friendliness, cost, support for diverse frameworks, well challenges curve reliance on cloud infrastructure. also explores future trends directions, improvements automation, fusion AI Internet Things (IoT) devices, development new enhance lifecycle. These insights are intended assist organizations making informed decisions about using projects, enabling them effectively harness AWS's capabilities meet objectives.",https://doi.org/10.48175/ijarsct-18810,8,IoT & Smart Tech
627,https://openalex.org/W2975025086,"['Jeehee Min', 'Yangwoo Kim', 'Su-Jin Lee', 'Tae Won Jang', 'Inah Kim', 'Jaechul Song']","The Fourth Industrial Revolution and Its Impact on Occupational Health and Safety, Worker's Compensation and Labor Conditions","The ""fourth industrial revolution"" (FIR) is an age of advanced technology based on information and communication. FIR has a more powerful impact the economy than in past. However, prospects for labor environment are uncertain. purpose this study to anticipate prepare occupational health safety (OHS) issues. In FIR, nonstandard employment will be common. As result, it difficult receive OHS services compensation. Excessive trust new technologies can lead large-scale or forms accidents. Global business networks cause destruction workers' biorhythms, some cancers, overwork, task complexity. social disconnection because independent work risk worker's mental health. union bonds weaken, apply standardized regulations multinational enterprises. To cope with issues, we need establish concepts ""decent work"" standardize regulations, which enterprises each country, develop public as service, monitor emerging events among workers, nurture experts who responsible",https://doi.org/10.1016/j.shaw.2019.09.005,0,AI in Industry
628,https://openalex.org/W3044430020,['Pouyan Esmaeilzadeh'],Use of AI-based tools for healthcare purposes: a survey study from consumers’ perspectives,"Abstract Background Several studies highlight the effects of artificial intelligence (AI) systems on healthcare delivery. AI-based tools may improve prognosis, diagnostics, and care planning. It is believed that AI will be an integral part services in near future incorporated into several aspects clinical care. Thus, many technology companies governmental projects have invested producing medical applications. Patients can one most important beneficiaries users applications whose perceptions affect widespread use tools. should ensured they not harmed by devices, instead, benefited using for purposes. Although enhance outcomes, possible dimensions concerns risks addressed before its integration with routine Methods We develop a model mainly based value due to specificity field. This study aims at examining perceived benefits devices decision support (CDS) features from consumers’ perspectives. online survey collect data 307 individuals United States. Results The proposed identifies sources motivation pressure patients development devices. results show technological, ethical (trust factors), regulatory significantly contribute healthcare. Of three categories, technological (i.e., performance communication feature) are found significant predictors risk beliefs. Conclusions sheds more light factors affecting proposes some recommendations how practically reduce these concerns. findings this provide implications research practice area CDS. Regulatory agencies, cooperation institutions, establish normative standard evaluation guidelines implementation Regular audits ongoing monitoring reporting used continuously evaluate safety, quality, transparency, services.",https://doi.org/10.1186/s12911-020-01191-1,10,AI in Healthcare
629,https://openalex.org/W4391389481,"['Nilesh D Kulkarni', 'Saurav Bansal']",Utilizing Gen AI and Computer Vision for Applications in the Retail Sector,"In this paper we provided a perspective on the integration of Artificial Intelligence (AI) and Computer Vision in retail sector, highlighting their transformative potential reshaping industry dynamics. It delves into multifaceted applications AI retail, including inventory management, personalized shopping experiences, dynamic outreach, conversational support, underscoring how these technologies drive customer engagement, operational efficiency, innovation product service offerings. Moreover, study explores role revolutionizing experiences through self-checkout systems, store layout optimization, AI-based loss prevention. Emphasizing necessity adopting technologies, contends that are not mere competitive advantages but crucial for maintaining relevance swiftly evolving landscape. The strategic presents significant opportunities growth differentiation, although it necessitates substantial investment resources workforce upskilling",https://doi.org/10.47363/jaicc/2023(2)181,7,Vision for Checkout
630,https://openalex.org/W3034606981,"['Quoc‐Viet Pham', 'Fang Fang', 'Vu Nguyen Ha', 'Md. Jalil Piran', 'Mai Le', 'Long Bao Le', 'Won–Joo Hwang', 'Zhiguo Ding']","A Survey of Multi-Access Edge Computing in 5G and Beyond: Fundamentals, Technology Integration, and State-of-the-Art","Driven by the emergence of new compute-intensive applications and vision Internet Things (IoT), it is foreseen that emerging 5G network will face an unprecedented increase in traffic volume computation demands. However, end users mostly have limited storage capacities finite processing capabilities, thus how to run on resource-constrained has recently become a natural concern. Mobile edge computing (MEC), key technology fifth generation (5G) network, can optimize mobile resources hosting applications, process large data before sending cloud, provide cloud-computing capabilities within radio access (RAN) close proximity users, offer context-aware services with help RAN information. Therefore, MEC enables wide variety where real-time response strictly required, e.g., driverless vehicles, augmented reality, robotics, immerse media. Indeed, paradigm shift from 4G could reality advent technological concepts. The successful realization still its infancy demands for constant efforts both academic industry communities. In this survey, we first holistic overview potential use cases applications. Then, outline up-to-date researches integration technologies be deployed beyond. We also summarize testbeds experimental evaluations, open source activities, computing. further lessons learned state-of-the-art research works as well discuss challenges future directions research.",https://doi.org/10.1109/access.2020.3001277,8,IoT & Smart Tech
631,https://openalex.org/W3027501833,"['Prince Waqas Khan', 'Yung-Cheol Byun', 'Namje Park']",IoT-Blockchain Enabled Optimized Provenance System for Food Industry 4.0 Using Advanced Deep Learning,"Agriculture and livestock play a vital role in social economic stability. Food safety transparency the food supply chain are significant concern for many people. Internet of Things (IoT) blockchain gaining attention due to their success versatile applications. They generate large amount data that can be optimized used efficiently by advanced deep learning (ADL) techniques. The importance such innovations from viewpoint management is different processes as broadened visibility, provenance, digitalization, disintermediation, smart contracts. This article takes secure IoT-blockchain Industry 4.0 sector research object. Using ADL techniques, we propose hybrid model based on recurrent neural networks (RNN). Therefore, long short-term memory (LSTM) gated units (GRU) prediction genetic algorithm (GA) optimization jointly optimize parameters model. We select optimal training GA finally cascade LSTM with GRU. evaluated performance proposed system number users. paper aims help practitioners take advantage state-of-the-art technologies; it will also industry make policies according predictions ADL.",https://doi.org/10.3390/s20102990,5,Blockchain & Energy
632,https://openalex.org/W4403568275,['Akshay Chandrachood -'],Transforming Business with Robotic Process Automation,"Robotic Process Automation (RPA) is the next level of business process automation where software-based robots (bots) are used to interact and perform transactions interactions that earlier human resources do through systems, data, files, messages. This technology has found its way into many sectors, such as financial sector, health retail manufacturing because efficiency qualities for achieving organizational objectives. RPA offers a convenient opportunity an employee code or program bots transactions, data manipulation, generation responses, interaction with thus fostering faster development less coding. The prospects include improved effectiveness automation, easy savings, higher accuracy, versatility, meeting legal requirements, staff satisfaction. Bots their task 24/7, they help increase throughput capability organization handle more work without employees. success stories various industries services, healthcare retail, more. However, some complexities selection process, methods managing change, integration business, security, maintenance processes. Indeed, combines other technologies AI, IoT, blockchain, applicability expands sophisticated activities may occur end-to-end possible. market considered be quite promising due emerging necessities cost-saving measures. Future incorporation complex platforms suggests further advancement specialization application within field operations, securing strategic asset today’s globalized economy.",https://doi.org/10.36948/ijfmr.2021.v03i06.1874,-1,AI & Human Retail
633,https://openalex.org/W4403475583,"['Neetaben Jagdishbhai Sapara', 'H Patel']",Consumer Behavior Analysis through Advanced-Data Techniques: A Review for Utilities in Retail Marketing,"This review offers a comprehensive analysis of the use cutting-edge data strategies, including Big Data analytics, Machine Learning (ML), and Artificial Intelligence (AI), etc. in understanding predicting consumer behavior. The convergence these technologies has enabled marketers to uncover more detailed knowledge about preferences enhance customer engagement &amp; satisfaction. By reviewing various methodologies, this study showcases ways which tools are leveraged for segment consumers, predict buying habits, optimize marketing strategies. Additionally, paper explores Social media utilization real-time demonstrating their effectiveness personalizing efforts improving experience. challenges privacy, ethical considerations, necessity robust analytical also discussed. concludes by identifying potential research paths that could drive forward field behavior retail marketing. Key Words: Intelligence, Data, Consumer Behavior, Learning, Retail Marketing.",https://doi.org/10.55041/ijsrem37895,12,AI & Customer Data
634,https://openalex.org/W4386115181,"['V. Sathya', 'K. Jayashree', 'S. Malathi']",Robotic Process Automation (RPA) Applications and Tools for the Workforce Management System,"The method of automating processes using software that will perform as humans do and carry out tasks on computers is referred to robotic process automation (RPA). Usually, it used automate relatively low middle complexity high repetitiveness. RPA an emerging form business technology based the notion robots or artificial intelligence (AI) workers. has abundant applications in industries including healthcare pharmaceuticals, financial services, outsourcing, retail, telecom, energy utilities, real estate, fast-moving computer goods (FMCG). way companies their business, people official work, well daily public life are going be drastically changed by new hardware, technologies, smart devices. Automation benefits terms less time needed redo work isn't properly done, minimized disruption other team members during complex change management done within traditional automation. Also, repetitive allow more for focus easily automated portions process. This chapter deals with workforce resulting from AI being applied human resources processes. can collectively called intelligent IA. combined help both leaders leveraging human-related workflows, making easier follow, examine, optimize all different could achieved types tools RPA. In any organization, there a lot time-consuming. While doing these tasks, always huge possibility errors occurring because repetition. Hence, order avoid save time, available. Daily performed employees bot. uses bot performing this software. A robot nothing but infected malicious detailed view been discussed, have categorized good guideline academicians, researchers, students, practitioners get idea about usage systems. advantages disadvantages RPAs systems discussed.",https://doi.org/10.1201/9781003357070-16,-1,AI & Human Retail
635,https://openalex.org/W3024181102,"['Arne De Keyser', 'Katrien Verleye', 'Katherine N. Lemon', 'Timothy L. Keiningham', 'Philipp Klaus']","Moving the Customer Experience Field Forward: Introducing the Touchpoints, Context, Qualities (TCQ) Nomenclature","In response to initial voices that put the customer experience (management) (CX(M)) movement into question, this article aims introduce a formal nomenclature push CX(M) field toward more mature state. First, drawing from an inductive analysis of 143 papers, authors identify 12 basic CX components aggregate three overarching building blocks—touchpoints (T, i.e., points interaction between and brand/firm), context (C, situationally available resources internal and/or external customer), qualities (Q, attributes reflect nature responses reactions interactions with brand/firm). The TCQ offers language make actionable, moving beyond breadth current definition frameworks by disentangling small bite-sized chunks (i.e., components) any academic practitioner, regardless their discipline, may understand use discuss manage CX. Second, using nomenclature, assess state literature (e.g., firm-controlled touchpoints cognitive emotional associated CX) underdeveloped nonfirm controlled market environmental in which emerges) areas ripe for future research. addition, they also provide set recommendations strengthen methodological rigor field. Third, support managers auditing CXM practices serve as basis design innovation.",https://doi.org/10.1177/1094670520928390,-1,AI & Human Retail
636,https://openalex.org/W3014764674,"['Ryan Hamilton', 'Rosellina Ferraro', 'Kelly L. Haws', 'Anirban Mukhopadhyay']",Traveling with Companions: The Social Customer Journey,"When customers journey from a need to purchase decision and beyond, they rarely do so alone. This article introduces the social customer journey, which extends prior perspectives on path by explicitly integrating important role that others play throughout journey. The authors highlight importance of “traveling companions,” who interact with maker through one or more phases argue distance between companion(s) is an factor in how influence affects They also consider journeys made decision-making units consisting multiple individuals increasingly including artificial intelligence agents can serve as surrogates for others. concept integrates findings influences highlights opportunities new research within across various stages. Finally, discuss several actionable marketing implications relevant organizations’ engagement managing influencers, shaping interactions, deploying technologies.",https://doi.org/10.1177/0022242920908227,2,AI & Marketing
637,https://openalex.org/W4396867285,"['Satish Kathiriya', 'Akash Sinha', 'Abhishek Shende']",Enhancing Retail Theft Prevention with Generative AI Technologies,"This paper investigates the application of Generative AI in combating retail theft, focusing on computer vision and predictive analytics. By analyzing sales transactions, inventory records, surveillance footage, enhances traditional security protocols, detecting irregularities that may indicate theft. The study outlines how these technologies not only aid preventing losses but also optimize management improve customer service. synergy between existing measures provides a proactive defense mechanism, improving efficacy theft detection prevention real -time. Additionally, touches upon ethical considerations such environments. It concludes by highlighting potential for future advancements -driven solutions their implications operations.",https://doi.org/10.21275/sr24304172353,10,AI in Healthcare
638,https://openalex.org/W3205185918,"['Kari Alanne', 'Seppo Sierla']",An overview of machine learning applications for smart buildings,"The efficiency, flexibility, and resilience of building-integrated energy systems are challenged by unpredicted changes in operational environments due to climate change its consequences. On the other hand, rapid evolution artificial intelligence (AI) machine learning (ML) has equipped buildings with an ability learn. A lot research been dedicated specific applications for phases a building's life-cycle. reviews commonly take specific, technological perspective without vision integration smart technologies at level whole system. Especially, there is lack discussion on roles autonomous AI agents training boosting process complex abruptly changing environments. This review article discusses system-level presents overview that make independent decisions building management. We conclude buildings’ adaptability can be enhanced system through AI-initiated processes using digital twins as greatest potential efficiency improvement achieved integrating solutions timescales HVAC control electricity market participation.",https://doi.org/10.1016/j.scs.2021.103445,5,Blockchain & Energy
639,https://openalex.org/W4406067718,['Tejas Gajjar'],Revolutionizing retail: The synergy of AI and AR,"This research looks at how Artificial Intelligence (AI) and Augmented Reality (AR) technologies are changing the retail sector, emphasizing they customer experiences operational efficiency. The study describes breadth of AI AR applications in personalizing interactions, streamlining inventory management, improving supply chain operations through a thorough analysis body existing literature case studies. From methodological standpoint, evaluates effects integrating environments by combining quantitative data from industry reports with qualitative insights expert interviews. Findings show that retailers using have made significant progress. Personalized recommendations increased sales conversions 35%, virtual try-ons powered reduced product return rates 40%, inefficiencies significantly decreased. As direct result these technological connections, also shows rise consumer happiness loyalty. paper’s distinctive contribution is its comprehensive examination dual on retail’s customer-facing facets. It provides sophisticated grasp lead to improvements addition shopping experience. In addition, points out important obstacles like protection expensive implementation costs, offering fair assessment prospects for retail. findings highlight crucial it adopt if want prosper digitally driven market. They offer future implement tactics will optimize advantages industry.",https://doi.org/10.30574/ijsra.2024.13.2.2656,1,AR/VR in Retail
640,https://openalex.org/W4391486417,"['Prashant Chaudhary', 'Neelam Raut', 'Harshali Patil', 'Nilesh Kate']",Up‐Skilling in Fashion Retail,"The emerging digital technologies like virtual reality (VR), artificial intelligence (AI), augmented (AR), and Metaverse, etc., are increasingly being used by retailers dealing in fashion, athleisure, accessories, eyewear, cosmetics jewelery, for providing optimal shopping experience. easy-to-use mobile VR headset equipped with various other integrated tools helps the customers make more informed purchase decisions. All these theologies becoming instrumental effective merchandise management, visual merchandising, product display assortment planning, etc. Hence, all extensively leveraged retail sector across world, improving customer relationship management (CRM) enhancing overall experience, channels. However, economies India, there is substantial dearth of skilled manpower that can impart desired experience to customers. Even leading fashion retailer brands still struggling bring sufficient capabilities required skills create immersive experiences environments. In order close this gap, it essential training staff also students courses related merchandising on how use tools. This research delves deep into VR, AR Metaverse be imparting learners. Secondary was undertaken understand consumer behavior leverage technological train their employees. It found not only hedonically motivated consumers but utilitarian adopting preferring created technologies. study concludes floor supporting function using enable provide a immersive, interactive, personalized cost-efficient especially categories cosmetics, athleisure jewelry.",https://doi.org/10.1002/9781394200498.ch19,1,AR/VR in Retail
641,https://openalex.org/W3098181014,"['Daniel J. Egger', 'Claudio Gambella', 'Jakub Mareček', 'S. McFaddin', 'Martin Mevissen', 'Rudy Raymond', 'Andrea Simonetto', 'Stefan Woerner', 'Elena Yndurain']",Quantum Computing for Finance: State-of-the-Art and Future Prospects,"This article outlines our point of view regarding the applicability, state-of-the-art, and potential quantum computing for problems in finance. We provide an introduction to as well a survey on problem classes finance that are computationally challenging classically which algorithms promising. In main part, we describe detail specific applications arising financial services, such those involving simulation, optimization, machine learning problems. addition, include demonstrations IBM Quantum back-ends discuss benefits services. conclude with summary technical challenges future prospects.",https://doi.org/10.1109/tqe.2020.3030314,20,AI in Finance
642,https://openalex.org/W4388832437,['Marina van Geenhuizen'],"Knowledge Advancing Shopping Mall Living Labs and Customer Value Co-Creation, with a Focus on Social Integration","This paper aims at a broad scan of needs for knowledge advancing living labs and broader customer value co-creation in shopping malls. Special attention is given to the meeting social integration function metaverse development. Living are understood as methodology co-creative open experimentation that customer-led real-life environment. Emerging development tends change opportunities limitations, about which almost nothing known. The uses qualitative approach two steps. first step explores relevant theory on systems, like retail customer-value (marketing) capability personal traits behavioural (individuals), while distinguishing between three lab stages, namely, anticipation, processes way, ex-post evaluation. A few central themes becoming increasingly important emerging metaverse, if how traditional malls can continue serving physical places, possibility they will course towards new combinations virtual activity. In second step, array knowledge-advancing discussed, this results smaller set gaps basis urgency, interests ICT stakeholders malls, impacts from site-specificity, benefits barriers disabled persons. also forwards need more evaluation projects, calls standard protocols AI-supported data systems. closes with contributions, management implications, ideas future research.",https://doi.org/10.3390/su152216099,2,AI & Marketing
643,https://openalex.org/W4389379947,"['Alessandra Spagnoli', 'Gabriela Fabro Cardoso']",Dematerializing fashion. Improving design-led sustainable and hybrid retail experiences via digital twins,"Digitization has changed the way individuals build relationships, work, and consume.Such changes have affected fashion industry in significant ways, revealing a whole series of new practices, not only regarding design manufacturing processes but also modifying how products are displayed, distributed, consumed.In age connectivity technological innovation, dematerialized economy is being shaped based on rethought consumption patterns solutions to reduce energy demand.New concepts come together aiming at possibility economic development supported by sustainable social environmental practices.Regarding this, relatively recently embraced dematerialization products, exploring different paths opportunities that multiply possibilities relationships with consumer other promotes more valuable processes.Since outbreak covid-19 pandemic, luxury brands large retailers invested incorporation technologies, especially digitization clothing, where multi-million partnerships between games skins for electronic proved be promising investment.In addition, many companies, adoption 3D computer graphics software creation, modelling prototyping represents an optimization workflow, increasing productivity, efficiency reducing impact.The boundaries physical digital seem progressively blurred, offering experiences users.In these circumstances, Digital Twins technology, already adopted industries, now starting find its place system, showing potentially disruptive impact traditional retail communication channels pass from omnichannel phygital up hybrid reality.Considering range applications usability opened digitalization fashion, emergence technologies (AI, VR, MX, Twins) complexity challenges impositions faced field, present paper aims define innovative trajectories within sector, impacting both business models (in order make it valuable) experiences.In this intends discuss could contribute creating experiences, supporting transition spaces, as well adapting operational practices process positive viable.",https://doi.org/10.26530/9789401496476-073,1,AR/VR in Retail
644,https://openalex.org/W2767479331,"['Iain Cockburn', 'Rebecca Henderson', 'Scott Stern']",The Impact of Artificial Intelligence on Innovation,"Artificial intelligence may greatly increase the efficiency of existing economy.But it have an even larger impact by serving as a new general-purpose ""method invention"" that can reshape nature innovation process and organization R&D.We distinguish between automation-oriented applications such robotics potential for recent developments in ""deep learning"" to serve method invention, finding strong evidence ""shift"" importance application-oriented learning research since 2009.We suggest this is likely lead significant substitution away from more routinized labor-intensive towards takes advantage interplay passively generated large datasets enhanced prediction algorithms.At same time, commercial rewards mastering mode are usher period racing, driven powerful incentives individual companies acquire control critical application-specific algorithms.We policies which encourage transparency sharing core across both public private actors be tools stimulating productivity innovation-oriented competition going forward.",https://doi.org/10.3386/w24449,0,AI in Industry
645,https://openalex.org/W2974071289,"['Matthew Arnold', 'Rachel Bellamy', 'Michael Hind', 'Stephanie Houde', 'Sameep Mehta', 'Aleksandra Mojsilović', 'Ravi Nair', 'Karthikeyan Natesan Ramamurthy', 'Adriana Olteanu', 'David Piorkowski', 'Darrell Reimer', 'John T. Richards', 'Jason Tsay', 'Kush R. Varshney']",FactSheets: Increasing trust in AI services through supplier's declarations of conformity,"Accuracy is an important concern for suppliers of artificial intelligence (AI) services, but considerations beyond accuracy, such as safety (which includes fairness and explainability), security, provenance, are also critical elements to engender consumers’ trust in a service. Many industries use transparent, standardized, often not legally required documents called supplier's declarations conformity (SDoCs) describe the lineage product along with performance testing it has undergone. SDoCs may be considered multidimensional fact sheets that capture quantify various aspects its development make worthy trust. In this article, inspired by practice, we propose FactSheets help increase AI services. We envision contain purpose, performance, safety, provenance information completed service providers examination consumers. suggest comprehensive set declaration items tailored Appendix article.",https://doi.org/10.1147/jrd.2019.2942288,2,AI & Marketing
646,https://openalex.org/W4295832116,"['Zhihan Lv', 'Jaime Lloret', 'Houbing Song', 'Jun Shen', 'Wojciech Mazurczyk']",Guest Editorial: Secure Communications Over the Internet of Artificially Intelligent Things: Part 2,"With the advent of Internet Things (IoT), various industries have made considerable progress [1], including agriculture, utilities, manufacturing, and retail. IoT solutions help to increase productivity efficiency in factories workplaces. Meanwhile, smart cities, interconnected traffic lights parking lots are established through technologies alleviate problems. It has been possible thanks recent advances frameworks protocols [2]. Currently, security become main concern practical applications [3]. In field Artificial Intelligence (AIoT), artificial intelligence (AI) is realized technical supports, especially machine learning (ML) technology. ML can analyze data, learn from them, infer or predict with specific algorithms. solve problems that difficult for simple rules using data widely used complex tasks, such as search engine (SE), autonomous driving (AD), translation (MT), medical diagnosis, spam filtering, computer games, face recognition, matching, credit rating, even classification [4]. particular, technology shape surrounding environment into a personal preference under IoT, which very practical.",https://doi.org/10.1109/miot.2022.9889289,8,IoT & Smart Tech
647,https://openalex.org/W2806410959,"['Mikko Riikkinen', 'Hannu Saarijärvi', 'Peter Sarlin', 'Ilkka Lähteenmäki']",Using artificial intelligence to create value in insurance,"Purpose Recent technological and digital developments have opened new avenues for customer data utilization in insurance services. One form of this transformation is automated chatbots that provide convenient access to leveraged through a discussion-like interface. The purpose paper uncover how support customers’ value creation. Design/methodology/approach Three complementary theoretical perspectives – artificial intelligence, service logic, reverse use are briefly discussed integrated into conceptual framework. suggested framework further shown illustrative case examples characterize different ways supporting Findings Chatbots represent type interaction which companies can influence creation by providing them with additional resources. Based on the proposed examples, four metaphors identified Research limitations/implications study nature, used purposes. No representative from those users who will eventually determine whether was used. Practical implications Using framework, aligned provider consider what kind role they wish play value-creating processes. Originality/value Automated This among earliest address their potential insurance.",https://doi.org/10.1108/ijbm-01-2017-0015,18,AI in CRM
648,https://openalex.org/W3028447429,"['Astrid Schepman', 'Paul Rodway']",Initial validation of the general attitudes towards Artificial Intelligence Scale,"A new General Attitudes towards Artificial Intelligence Scale (GAAIS) was developed. The scale underwent initial statistical validation via Exploratory Factor Analysis, which identified positive and negative subscales. Both subscales captured emotions in line with their valence. In addition, the subscale reflected societal personal utility, whereas concerns. showed good psychometric indices convergent discriminant validity against existing measures. To cross-validate general attitudes specific instances of AI applications, summaries tasks accomplished by applications were sourced from newspaper articles. These rated for comfortableness perceived capability. Comfortableness a strong predictor as measured GAAIS, but capability weaker predictor. Participants viewed involving big data (e.g. astronomy, law, pharmacology) positively, human judgement, medical treatment, psychological counselling) negatively. Applications ethical dimension led to stronger discomfort than capabilities would predict. survey suggested that people held mixed views AI. initially validated two-factor GAAIS measure is included Appendix.",https://doi.org/10.1016/j.chbr.2020.100014,-1,AI & Human Retail
649,https://openalex.org/W3026650415,"['Yingzi Xu', 'Chih-Hui Shieh', 'Patrick van Esch', 'I-Ling Ling']","AI Customer Service: Task Complexity, Problem-Solving Ability, and Usage Intention","Artificial intelligence (AI) in the context of customer service, we define as a technology-enabled system for evaluating real-time service scenarios using data collected from digital and/or physical sources order to provide personalised recommendations, alternatives, and solutions customers’ enquiries or problems, even very complex ones. We examined, banking services context, whether consumers preferred AI Human online applications an experimental design across three field-based experiments. The results show that, case low-complexity tasks, considered problem-solving ability be greater than that human were more likely use while, conversely, high-complexity they viewed superior it AI. Moreover, found perceived mediated effects usage intentions (i.e., their preference vs. Human) with task complexity serving boundary condition. Here discuss our research conclude by offering practical suggestions banks seeking reach customers engage them effectively leveraging distinctive features service.",https://doi.org/10.1016/j.ausmj.2020.03.005,-1,AI & Human Retail
650,https://openalex.org/W3128155074,['Billi Sam'],Technology and marketing: a multidisciplinary outlook,"New technologies have revolutionized nearly every aspect of human existence, including the ways that firms market products and services to consumers. Along with now familiar innovations like Internet, greater computing capacity, mobile devices applications, social media, more radical are emerging. Related artificial intelligence (AI) (Davenport 2018), Internet things (IoT) (Hoffman Novak robotics (Mende et al. 2019), these technological advances exerting profound effects on practice marketing. Thus, it should come as no surprise across business sector (e.g., retailing, manufacturing, healthcare, financial) keep steadily increasing their technology spending, driven reach various objectives. For example, many manufacturing seek cost savings through mechanized robotic production processes, which both limit labor costs increase efficiencies. Retailers service devote spending online, mobile, media platforms in attempts better communicate connect customers (both current potential), thereby revenues. Early adopters each new change rules game Grewal 2019). Consider Amazon an example: It leads pack adopting a host innovations. Its fulfillment centers feature assist workers, efficiencies, drive down costs. is actively experimenting drone delivery (a calls Prime Air). Furthermore, known for its predictive analytic capabilities, uses AI establish maintain sophisticated personalized recommendation system, has developed innovative, patented, one-click ordering system. Ride-sharing Uber Lyft similarly traditional taxi limousine industries, well providing novel work opportunities customer control over rides. Such groundbreaking shifts also depend heavily available technology, geofencing ratings capabilities. Newer options, such autonomous vehicles, horizon likely shake up ride-sharing industry ultimately entire transportation industry. Waymo (Google’s self-driving vehicle), Tesla, Volvo all racing introduce first driverless test vehicles create value consumers customers.",https://doi.org/10.51697/omr.12.4.3,0,AI in Industry
